time (s),magnetic field intensity (nT)
1643.0,51344.53807993484
1643.1000000000001,51410.45950544207
1643.2,51421.79299015889
1643.3000000000002,51365.99038389782
1643.4,51422.43941075463
1643.5,51385.31196560448
1643.6000000000001,51355.51768144933
1643.7,51374.342063309494
1643.8000000000002,51411.61584901569
1643.9,51329.70510857511
1644.0,51383.629116377546
1644.1000000000001,51345.00486741457
1644.2,51373.91632658831
1644.3000000000002,51380.561446247055
1644.4,51390.34970020486
1644.5,51363.22558040585
1644.6000000000001,51420.128066817815
1644.7,51371.737005043855
1644.8000000000002,51415.91711618686
1644.9,51415.443620345104
1645.0,51344.86011031509
1645.1000000000001,51361.636081120414
1645.2,51414.59354773323
1645.3000000000002,51417.03603429879
1645.4,51396.75599348443
1645.5,51351.99138570205
1645.6000000000001,51391.710580809675
1645.7,51392.27282464115
1645.8000000000002,51402.59806618674
1645.9,51417.37469102449
1646.0,51406.87215853161
1646.1000000000001,51404.195204850854
1646.2,51392.46808826074
1646.3000000000002,51365.27475994903
1646.4,51402.5951759309
1646.5,51370.69996364308
1646.6000000000001,51422.81680929801
1646.7,51398.31447213778
1646.8000000000002,51368.53431415994
1646.9,51381.58513076684
1647.0,51374.050628917386
1647.1000000000001,51385.63288293292
1647.2,51400.46406461049
1647.3000000000002,51397.27898654859
1647.4,51391.846446099196
1647.5,51385.82756369181
1647.6000000000001,51419.81723492604
1647.7,51411.023470751265
1647.8000000000002,51386.77717905926
1647.9,51398.779883085146
1648.0,51386.5743177429
1648.1000000000001,51383.022534248725
1648.2,51354.47636856708
1648.3000000000002,51384.52195950559
1648.4,51410.412382424794
1648.5,51422.241426301654
1648.6000000000001,51396.51431930839
1648.7,51391.0196143326
1648.8000000000002,51382.28632611443
1648.9,51420.31664888573
1649.0,51414.85230095337
1649.1000000000001,51390.147382151226
1649.2,51385.49249501482
1649.3000000000002,51415.97696224713
1649.4,51442.39515278802
1649.5,51429.76760353133
1649.6000000000001,51398.6453843486
1649.7,51374.218025152455
1649.8000000000002,51379.868334175364
1649.9,51408.78988740837
1650.0,51405.60375015407
1650.1000000000001,51444.19409856866
1650.2,51365.51170369097
1650.3000000000002,51432.57660360496
1650.4,51424.66281810454
1650.5,51410.48448635106
1650.6000000000001,51414.46493896785
1650.7,51383.57817815489
1650.8000000000002,51403.65388189402
1650.9,51416.56296938184
1651.0,51405.30819725911
1651.1000000000001,51385.703616072125
1651.2,51396.50697548029
1651.3000000000002,51435.01971955433
1651.4,51425.80023465369
1651.5,51379.18383089508
1651.6000000000001,51397.90145557409
1651.7,51439.28737425251
1651.8000000000002,51365.3881416008
1651.9,51397.91512552048
1652.0,51418.79234912646
1652.1000000000001,51399.81629481485
1652.2,51419.37603379603
1652.3000000000002,51396.35245407273
1652.4,51368.87346225692
1652.5,51378.26756626577
1652.6000000000001,51407.773871408135
1652.7,51383.43096593533
1652.8000000000002,51396.23667182923
1652.9,51393.84243572457
1653.0,51398.05528687408
1653.1000000000001,51431.87537548124
1653.2,51382.16338701017
1653.3000000000002,51408.846817404214
1653.4,51381.997722525986
1653.5,51468.84115381561
1653.6000000000001,51419.60871979108
1653.7,51452.642072437004
1653.8000000000002,51416.823122462076
1653.9,51399.31980521653
1654.0,51418.00812544351
1654.1000000000001,51405.37166933627
1654.2,51387.315248553175
1654.3000000000002,51406.92174920708
1654.4,51404.84081633438
1654.5,51385.6433910265
1654.6000000000001,51419.96518171123
1654.7,51411.12068359963
1654.8000000000002,51398.72238117061
1654.9,51417.671353779064
1655.0,51421.53055724261
1655.1000000000001,51418.69383414854
1655.2,51428.716245012074
1655.3000000000002,51431.04792336628
1655.4,51382.603318504756
1655.5,51419.34113930048
1655.6000000000001,51413.64816488173
1655.7,51435.41433915644
1655.8000000000002,51409.38388638189
1655.9,51397.76393283264
1656.0,51425.32524119456
1656.1000000000001,51384.84686357351
1656.2,51406.355708060335
1656.3000000000002,51371.101627337724
1656.4,51388.84691985432
1656.5,51394.40572132678
1656.6000000000001,51429.56352856547
1656.7,51419.43760162752
1656.8000000000002,51416.08482015626
1656.9,51383.721717949156
1657.0,51421.83529899134
1657.1000000000001,51399.40840347005
1657.2,51415.17845170892
1657.3000000000002,51441.40005762354
1657.4,51439.86695930135
1657.5,51421.76543383822
1657.6000000000001,51465.679704315764
1657.7,51413.24295787413
1657.8000000000002,51408.68527634094
1657.9,51414.48863608336
1658.0,51427.17499275032
1658.1000000000001,51469.66613218171
1658.2,51439.226080920125
1658.3000000000002,51410.277536933594
1658.4,51439.595967670306
1658.5,51414.442299984294
1658.6000000000001,51430.15355160511
1658.7,51421.41605319125
1658.8000000000002,51439.75745442105
1658.9,51439.16110767995
1659.0,51431.20312589303
1659.1000000000001,51408.48016656586
1659.2,51408.64923077655
1659.3000000000002,51410.20333264018
1659.4,51427.16691228486
1659.5,51423.267098917786
1659.6000000000001,51406.58296209717
1659.7,51428.39033636278
1659.8000000000002,51405.85659991179
1659.9,51472.2317619669
1660.0,51436.17664905879
1660.1000000000001,51432.79776064193
1660.2,51421.14126862644
1660.3000000000002,51421.86622485569
1660.4,51374.85289593274
1660.5,51416.10890359119
1660.6000000000001,51413.97576476768
1660.7,51422.80108326292
1660.8000000000002,51437.367571949995
1660.9,51468.421701233805
1661.0,51441.55520783671
1661.1000000000001,51440.81371698275
1661.2,51440.43349660427
1661.3000000000002,51421.89916269603
1661.4,51438.96393987938
1661.5,51395.69058199605
1661.6000000000001,51425.49433799895
1661.7,51447.652250856554
1661.8000000000002,51437.51361874688
1661.9,51451.28346055669
1662.0,51399.06202062714
1662.1000000000001,51431.14715246883
1662.2,51432.767698789256
1662.3000000000002,51423.96072211492
1662.4,51417.699148725434
1662.5,51402.338580027324
1662.6000000000001,51440.52640336652
1662.7,51415.936653857265
1662.8000000000002,51441.167665072986
1662.9,51446.23304420413
1663.0,51427.17996802062
1663.1000000000001,51416.29278493184
1663.2,51427.61411618962
1663.3000000000002,51439.8166729123
1663.4,51408.74551164593
1663.5,51410.89660069438
1663.6000000000001,51439.81117214357
1663.7,51425.82447162467
1663.8000000000002,51434.58980706394
1663.9,51374.373428451305
1664.0,51421.46970847129
1664.1000000000001,51414.87857571443
1664.2,51450.25818183431
1664.3000000000002,51439.732092937156
1664.4,51441.42052320743
1664.5,51402.693527412994
1664.6000000000001,51409.95175465094
1664.7,51416.2711245251
1664.8000000000002,51438.72114656042
1664.9,51446.18993080941
1665.0,51425.913756182585
1665.1000000000001,51443.83066456819
1665.2,51410.56640938474
1665.3000000000002,51409.95083250363
1665.4,51421.99929281428
1665.5,51451.98637353274
1665.6000000000001,51474.554627319536
1665.7,51443.543813007585
1665.8000000000002,51411.52741545985
1665.9,51430.39948435446
1666.0,51413.029184696126
1666.1000000000001,51386.679803955034
1666.2,51423.79389141147
1666.3000000000002,51450.97425911767
1666.4,51423.41920947051
1666.5,51444.643652824445
1666.6000000000001,51477.49399619148
1666.7,51432.93582659321
1666.8000000000002,51426.59864018925
1666.9,51421.793031035944
1667.0,51418.282602246385
1667.1000000000001,51430.747486968314
1667.2,51458.37166541888
1667.3000000000002,51457.13483343907
1667.4,51427.54751103265
1667.5,51426.49451086768
1667.6000000000001,51473.2279186842
1667.7,51445.14359012428
1667.8000000000002,51445.57101483175
1667.9,51443.612250148915
1668.0,51453.837013713855
1668.1000000000001,51418.743927928685
1668.2,51444.0201808867
1668.3000000000002,51448.998017686055
1668.4,51432.9935299297
1668.5,51460.7975916025
1668.6000000000001,51447.99643794972
1668.7,51437.42160376363
1668.8000000000002,51442.79740524149
1668.9,51453.12757239222
1669.0,51401.74271305937
1669.1000000000001,51472.19570113821
1669.2,51449.825552981165
1669.3000000000002,51426.797698805596
1669.4,51435.60608021719
1669.5,51446.942412711396
1669.6000000000001,51448.244149961465
1669.7,51446.05501571793
1669.8000000000002,51448.07044047695
1669.9,51475.04024606224
1670.0,51438.36327629181
1670.1000000000001,51412.91129851223
1670.2,51456.41197017662
1670.3000000000002,51448.71204357236
1670.4,51456.39941234538
1670.5,51478.251919573384
1670.6000000000001,51426.5869725614
1670.7,51452.02143311859
1670.8000000000002,51451.12862223826
1670.9,51465.960778897475
1671.0,51440.569063645045
1671.1000000000001,51436.58082358645
1671.2,51439.46386592615
1671.3000000000002,51470.133760258854
1671.4,51466.73778008837
1671.5,51439.87251173726
1671.6000000000001,51454.19048933245
1671.7,51455.51221583998
1671.8000000000002,51475.04618685966
1671.9,51449.49356327725
1672.0,51442.07944411386
1672.1000000000001,51467.883789277825
1672.2,51429.18588016263
1672.3000000000002,51486.25162915903
1672.4,51465.878055540554
1672.5,51466.5037450856
1672.6000000000001,51483.52319089996
1672.7,51456.04955048229
1672.8000000000002,51442.663335706246
1672.9,51504.8147320673
1673.0,51479.59738484941
1673.1000000000001,51466.04740212769
1673.2,51449.29953461717
1673.3000000000002,51465.94987131967
1673.4,51483.316326604014
1673.5,51442.01752171666
1673.6000000000001,51461.65061291315
1673.7,51444.433360034374
1673.8000000000002,51428.40512381679
1673.9,51469.02627217611
1674.0,51434.075292980546
1674.1000000000001,51461.887554333895
1674.2,51450.69755905654
1674.3000000000002,51422.64199038268
1674.4,51441.20144851325
1674.5,51460.82290710067
1674.6000000000001,51474.60808328545
1674.7,51443.17678521147
1674.8000000000002,51434.162181817104
1674.9,51457.54933290481
1675.0,51472.74452199318
1675.1000000000001,51476.12473838978
1675.2,51423.867384581354
1675.3000000000002,51439.18055431867
1675.4,51428.589469797575
1675.5,51464.02284782813
1675.6000000000001,51486.8770050543
1675.7,51472.20034019154
1675.8000000000002,51473.805054665165
1675.9,51418.09645796187
1676.0,51450.893978253756
1676.1000000000001,51454.95825910962
1676.2,51463.631957411555
1676.3000000000002,51496.90543747698
1676.4,51456.80792614193
1676.5,51463.940900761365
1676.6000000000001,51475.160164338035
1676.7,51478.36671180932
1676.8000000000002,51465.407218217115
1676.9,51441.68595313824
1677.0,51437.55614425487
1677.1000000000001,51501.42534114997
1677.2,51461.59011179021
1677.3000000000002,51475.00585684139
1677.4,51501.49225276867
1677.5,51474.943049609545
1677.6000000000001,51460.927238903874
1677.7,51475.04045842475
1677.8000000000002,51484.831958200586
1677.9,51481.45138230682
1678.0,51433.94814529118
1678.1000000000001,51480.129023997724
1678.2,51442.09557566951
1678.3000000000002,51453.70527203236
1678.4,51490.09978562108
1678.5,51442.12628515458
1678.6000000000001,51476.758377246144
1678.7,51480.063498992815
1678.8000000000002,51491.82571731349
1678.9,51483.680403587445
1679.0,51499.17136396049
1679.1000000000001,51465.659385086816
1679.2,51440.09615126771
1679.3000000000002,51411.26020524675
1679.4,51506.159399296695
1679.5,51445.73593137917
1679.6000000000001,51441.81090238315
1679.7,51416.216661178805
1679.8000000000002,51437.101758962664
1679.9,51468.23952986281
1680.0,51481.36108936494
1680.1000000000001,51442.30365375382
1680.2,51444.35577034772
1680.3000000000002,51444.925380380184
1680.4,51496.15537957374
1680.5,51500.90041190309
1680.6000000000001,51430.09269352265
1680.7,51431.176802910544
1680.8000000000002,51497.093599869
1680.9,51487.28072123843
1681.0,51520.19117223048
1681.1000000000001,51511.36352358558
1681.2,51477.123164138444
1681.3000000000002,51442.9586808123
1681.4,51451.47546098652
1681.5,51449.09110431349
1681.6000000000001,51456.81853447431
1681.7,51437.94700801019
1681.8000000000002,51494.775330733355
1681.9,51449.22547070259
1682.0,51490.52654179916
1682.1000000000001,51450.109852288806
1682.2,51479.07192715416
1682.3000000000002,51481.89102377695
1682.4,51446.81128117917
1682.5,51464.70497068165
1682.6000000000001,51500.476797444535
1682.7,51468.35731927713
1682.8000000000002,51503.157191189595
1682.9,51470.77126644776
1683.0,51468.17397718055
1683.1000000000001,51486.953510835985
1683.2,51464.21099686398
1683.3000000000002,51479.01797240327
1683.4,51479.84050083683
1683.5,51455.96763038245
1683.6000000000001,51479.51093638009
1683.7,51512.70298777563
1683.8000000000002,51422.58113772517
1683.9,51454.4923362947
1684.0,51460.95360459552
1684.1000000000001,51491.68811817222
1684.2,51446.32279410713
1684.3000000000002,51461.5571992763
1684.4,51473.41058543473
1684.5,51489.438162951934
1684.6000000000001,51461.30840740809
1684.7,51519.02558179276
1684.8000000000002,51510.605625000746
1684.9,51493.99384626888
1685.0,51464.74805247512
1685.1000000000001,51479.86698450722
1685.2,51475.84372526272
1685.3000000000002,51492.79978439352
1685.4,51474.38194051284
1685.5,51459.54836831475
1685.6000000000001,51478.94727000261
1685.7,51454.57536316825
1685.8000000000002,51495.42785375609
1685.9,51456.729961411445
1686.0,51482.086611889485
1686.1000000000001,51508.3521068563
1686.2,51423.149172439196
1686.3000000000002,51468.409084285944
1686.4,51476.85744387543
1686.5,51509.197814660234
1686.6000000000001,51485.23764977553
1686.7,51492.994074244125
1686.8000000000002,51475.015933508075
1686.9,51460.537727459116
1687.0,51480.31668381805
1687.1000000000001,51474.854596017176
1687.2,51444.93795568298
1687.3000000000002,51496.5025415283
1687.4,51444.3339854402
1687.5,51516.263832776836
1687.6000000000001,51443.75009104386
1687.7,51550.891022250704
1687.8000000000002,51465.327934588844
1687.9,51503.90700955701
1688.0,51475.307676589546
1688.1000000000001,51480.93362196217
1688.2,51479.687737526016
1688.3000000000002,51469.85345300973
1688.4,51492.380174775906
1688.5,51450.328591152575
1688.6000000000001,51476.5314895145
1688.7,51442.89929707755
1688.8000000000002,51465.20352489868
1688.9,51476.9386575281
1689.0,51539.060657323855
1689.1000000000001,51490.372142775705
1689.2,51470.08079298874
1689.3000000000002,51474.723027715685
1689.4,51467.2963275228
1689.5,51492.96071661549
1689.6000000000001,51501.80412471471
1689.7,51461.36914086463
1689.8000000000002,51436.59064191804
1689.9,51495.08962608087
1690.0,51474.143371983235
1690.1000000000001,51502.50853211541
1690.2,51521.879075079225
1690.3000000000002,51469.14057093161
1690.4,51476.77453691713
1690.5,51484.9214651773
1690.6000000000001,51489.845295183666
1690.7,51451.39700660496
1690.8000000000002,51480.58853324014
1690.9,51496.30929528244
1691.0,51488.03521288187
1691.1000000000001,51484.500781505536
1691.2,51477.76944477493
1691.3000000000002,51483.020028258215
1691.4,51485.804284726975
1691.5,51480.75635279033
1691.6000000000001,51500.51217809371
1691.7,51466.345201419506
1691.8000000000002,51507.040762294564
1691.9,51467.50988728957
1692.0,51494.50871996557
1692.1000000000001,51489.92552581817
1692.2,51439.29051158278
1692.3000000000002,51504.85046810749
1692.4,51513.30129828314
1692.5,51482.8087387557
1692.6000000000001,51457.37637787118
1692.7,51482.65014732395
1692.8000000000002,51505.700901702396
1692.9,51514.71716339681
1693.0,51474.80875604422
1693.1000000000001,51468.710184273514
1693.2,51438.659637802215
1693.3000000000002,51492.846510698604
1693.4,51492.31144283566
1693.5,51486.21621262086
1693.6000000000001,51479.28951330042
1693.7,51498.70799175319
1693.8000000000002,51449.08305882516
1693.9,51500.44077207295
1694.0,51490.35553587581
1694.1000000000001,51496.45881629439
1694.2,51488.388436563386
1694.3000000000002,51502.25356133379
1694.4,51522.16820152745
1694.5,51543.24101295914
1694.6000000000001,51471.06840034315
1694.7,51462.67456823852
1694.8000000000002,51486.11076543994
1694.9,51496.65340181921
1695.0,51450.48062474777
1695.1000000000001,51461.530783573515
1695.2,51513.10337160304
1695.3000000000002,51496.00671755784
1695.4,51483.21596030599
1695.5,51513.655306335924
1695.6000000000001,51506.11096654005
1695.7,51447.187532273194
1695.8000000000002,51470.46847270888
1695.9,51477.630832774594
1696.0,51500.161337379
1696.1000000000001,51504.368001128874
1696.2,51479.5178576452
1696.3000000000002,51483.550334358355
1696.4,51499.23737300726
1696.5,51515.41194014311
1696.6000000000001,51482.868536848786
1696.7,51499.65320399599
1696.8000000000002,51490.298137050784
1696.9,51504.30069886517
1697.0,51470.41989813083
